gps__class,gps__device,gps__ecefpAcc,gps__ecefvAcc,gps__ecefvx,gps__ecefvy,gps__ecefvz,gps__ecefx,gps__ecefy,gps__ecefz,gps__epc,gps__eph,gps__eps,gps__ept,gps__epv,gps__epx,gps__epy,gps__geoidSep,gps__lat,gps__leapseconds,gps__lon,gps__magvar,gps__mode,gps__sep,gps__speed,gps__status,gps__time,i2c__barometer__altitude,i2c__barometer__pressure,i2c__barometer__temperature,i2c__imu1__accel__accel_range,i2c__imu1__accel__in,i2c__imu1__accel__x,i2c__imu1__accel__x_raw,i2c__imu1__accel__y,i2c__imu1__accel__y_raw,i2c__imu1__accel__z,i2c__imu1__accel__z_raw,i2c__imu1__gyro__gyro_range,i2c__imu1__gyro__x,i2c__imu1__gyro__x_raw,i2c__imu1__gyro__y,i2c__imu1__gyro__y_raw,i2c__imu1__gyro__z,i2c__imu1__gyro__z_raw,i2c__imu1__temperature,i2c__imu2__accel__accel_range,i2c__imu2__accel__in,i2c__imu2__accel__x,i2c__imu2__accel__x_raw,i2c__imu2__accel__y,i2c__imu2__accel__y_raw,i2c__imu2__accel__z,i2c__imu2__accel__z_raw,i2c__imu2__gyro__gyro_range,i2c__imu2__gyro__x,i2c__imu2__gyro__x_raw,i2c__imu2__gyro__y,i2c__imu2__gyro__y_raw,i2c__imu2__gyro__z,i2c__imu2__gyro__z_raw,i2c__imu2__temperature,i2c__imu3__accel__accel_range,i2c__imu3__accel__in,i2c__imu3__accel__x,i2c__imu3__accel__x_raw,i2c__imu3__accel__y,i2c__imu3__accel__y_raw,i2c__imu3__accel__z,i2c__imu3__accel__z_raw,i2c__imu3__gyro__gyro_range,i2c__imu3__gyro__x,i2c__imu3__gyro__x_raw,i2c__imu3__gyro__y,i2c__imu3__gyro__y_raw,i2c__imu3__gyro__z,i2c__imu3__gyro__z_raw,i2c__imu3__temperature,i2c__imu4__accel__accel_range,i2c__imu4__accel__in,i2c__imu4__accel__x,i2c__imu4__accel__x_raw,i2c__imu4__accel__y,i2c__imu4__accel__y_raw,i2c__imu4__accel__z,i2c__imu4__accel__z_raw,i2c__imu4__gyro__gyro_range,i2c__imu4__gyro__x,i2c__imu4__gyro__x_raw,i2c__imu4__gyro__y,i2c__imu4__gyro__y_raw,i2c__imu4__gyro__z,i2c__imu4__gyro__z_raw,i2c__imu4__temperature,i2c__timestamp
TPV,/dev/ttyS0,7.68,0.25,0.0,0.0,0.0,-2451470.33,5832799.52,-803431.78,143.52,39.71,0.25,0.005,71.76,3.924,2.167,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:44:09.000Z,-17.62190825115901,1011.36,32.4,0,m/s^2,0.13407529296874998,224,-0.239420166015625,-400,9.952696301269532,16628,0,-4.114503816793893,-539,1.8625954198473282,244,-0.16030534351145037,-21,33.98882352941177,0,m/s^2,0.02633621826171875,44,-0.2609679809570312,-436,9.935936889648437,16600,0,2.83206106870229,371,-1.6106870229007633,-211,-0.2595419847328244,-34,28.341764705882355,-1,m/s^2,0.0,0,0.0,0,0.0,0,-1,0.0,0,0.0,0,0.0,0,36.53,0,m/s^2,-0.45489831542968745,-760,-0.5003881469726562,-836,9.380482104492186,15672,0,-3.6793893129770994,-482,0.8702290076335878,114,-2.4732824427480917,-324,32.53,2023-09-28T16:44:10.000137
TPV,/dev/ttyS0,7.68,0.44,0.01,-0.01,0.0,-2451470.34,5832799.55,-803431.79,143.52,39.71,0.44,0.005,71.76,3.924,2.167,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:44:10.000Z,-17.538462334444894,1011.35,32.4,0,m/s^2,0.11731588134765625,196,-0.26815058593749996,-448,10.079588989257813,16840,0,-4.404580152671755,-577,1.6641221374045803,218,-0.29770992366412213,-39,33.894705882352945,0,m/s^2,-0.033518823242187495,-56,-0.30406361083984373,-508,9.775525378417969,16332,0,2.687022900763359,352,-1.8244274809160306,-239,-0.35877862595419846,-47,28.53,-1,m/s^2,0.0,0,0.0,0,0.0,0,-1,0.0,0,0.0,0,0.0,0,36.53,0,m/s^2,-0.20829554443359374,-348,-0.584185205078125,-976,9.483432775878907,15844,0,-3.732824427480916,-489,0.35877862595419846,47,-2.3969465648854964,-314,32.624117647058824,2023-09-28T16:44:10.100129
TPV,/dev/ttyS0,7.68,0.44,0.01,-0.01,0.0,-2451470.34,5832799.55,-803431.79,143.52,39.71,0.44,0.005,71.76,3.924,2.167,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:44:10.000Z,-17.538462334444894,1011.35,32.4,0,m/s^2,0.1149216796875,192,-0.02154781494140625,-36,9.660603698730467,16140,0,-4.290076335877862,-562,1.5725190839694656,206,-0.17557251908396945,-23,33.98882352941177,0,m/s^2,-0.11013327636718749,-184,-0.12449848632812499,-208,9.631873278808593,16092,0,2.7022900763358777,354,-1.4274809160305344,-187,-0.3816793893129771,-50,28.48294117647059,-1,m/s^2,0.0,0,0.0,0,0.0,0,-1,0.0,0,0.0,0,0.0,0,36.53,0,m/s^2,-0.3136404174804687,-524,-0.4165910888671875,-696,9.586383447265625,16016,0,-3.5877862595419847,-470,1.015267175572519,133,-2.4198473282442747,-317,32.624117647058824,2023-09-28T16:44:10.200131
TPV,/dev/ttyS0,7.68,0.44,0.01,-0.01,0.0,-2451470.34,5832799.55,-803431.79,143.52,39.71,0.44,0.005,71.76,3.924,2.167,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:44:10.000Z,-17.70535349979292,1011.37,32.4,0,m/s^2,-0.00239420166015625,-4,-0.3064578125,-512,9.421183532714844,15740,0,-3.9923664122137406,-523,1.4351145038167938,188,-0.22137404580152673,-29,33.84764705882353,0,m/s^2,-0.00718260498046875,-12,-0.028730419921875,-48,9.65342109375,16128,0,2.8473282442748094,373,-1.4122137404580153,-185,-0.2366412213740458,-31,28.341764705882355,-1,m/s^2,0.0,0,0.0,0,0.0,0,-1,0.0,0,0.0,0,0.0,0,36.53,0,m/s^2,-0.4860229370117187,-812,-0.29448680419921874,-492,9.586383447265625,16016,0,-3.2595419847328246,-427,1.5725190839694656,206,-2.267175572519084,-297,32.57705882352941,2023-09-28T16:44:10.300126
TPV,/dev/ttyS0,7.68,0.44,0.01,-0.01,0.0,-2451470.34,5832799.55,-803431.79,143.52,39.71,0.44,0.005,71.76,3.924,2.167,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:44:10.000Z,-17.03777280406249,1011.29,32.4,0,m/s^2,-0.143652099609375,-240,-0.1292868896484375,-216,9.457096557617186,15800,0,-4.076335877862595,-534,1.5725190839694656,206,-0.20610687022900764,-27,33.941764705882356,0,m/s^2,0.06943184814453125,116,-0.22266075439453123,-372,9.694122521972655,16196,0,2.717557251908397,356,-1.5954198473282444,-209,-0.3053435114503817,-40,28.53,-1,m/s^2,0.0,0,0.0,0,0.0,0,-1,0.0,0,0.0,0,0.0,0,36.53,0,m/s^2,-0.5147533569335937,-860,-0.38307226562499996,-640,9.203311181640624,15376,0,-3.4580152671755724,-453,1.2595419847328244,165,-2.2519083969465647,-295,32.57705882352941,2023-09-28T16:44:10.400155
TPV,/dev/ttyS0,7.68,0.44,0.01,-0.01,0.0,-2451470.34,5832799.55,-803431.79,143.52,39.71,0.44,0.005,71.76,3.924,2.167,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:44:10.000Z,-17.121222729444852,1011.3,32.4,0,m/s^2,-0.05985504150390625,-100,-0.27293898925781246,-456,9.85692823486328,16468,0,-4.114503816793893,-539,1.702290076335878,223,-0.1450381679389313,-19,33.84764705882353,0,m/s^2,-0.06464344482421874,-108,-0.21068974609375,-352,9.732429748535155,16260,0,2.8244274809160306,370,-1.3587786259541985,-178,-0.33587786259541985,-44,28.48294117647059,-1,m/s^2,0.0,0,0.0,0,0.0,0,-1,0.0,0,0.0,0,0.0,0,36.53,0,m/s^2,-0.47884033203125,-800,-0.3806780639648437,-636,9.248801013183593,15452,0,-3.66412213740458,-480,0.7786259541984732,102,-2.1297709923664123,-279,32.57705882352941,2023-09-28T16:44:10.500148
TPV,/dev/ttyS0,7.68,0.44,0.01,-0.01,0.0,-2451470.34,5832799.55,-803431.79,143.52,39.71,0.44,0.005,71.76,3.924,2.167,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:44:10.000Z,-17.121222729444852,1011.3,32.4,0,m/s^2,0.29927520751953124,500,-0.30406361083984373,-508,9.981426721191406,16676,0,-4.129770992366412,-541,2.045801526717557,268,-0.15267175572519084,-20,33.894705882352945,0,m/s^2,-0.13646949462890623,-228,-0.009576806640625,-16,9.737218151855469,16268,0,2.8244274809160306,370,-1.6870229007633588,-221,-0.4351145038167939,-57,28.435882352941178,-1,m/s^2,0.0,0,0.0,0,0.0,0,-1,0.0,0,0.0,0,0.0,0,36.53,0,m/s^2,-0.354341845703125,-592,-0.5315127685546874,-888,9.624690673828125,16080,0,-3.5267175572519083,-462,0.7099236641221374,93,-2.2061068702290076,-289,32.624117647058824,2023-09-28T16:44:10.600150
TPV,/dev/ttyS0,7.68,0.44,0.01,-0.01,0.0,-2451470.34,5832799.55,-803431.79,143.52,39.71,0.44,0.005,71.76,3.924,2.167,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:44:10.000Z,-17.62190825115901,1011.36,32.4,0,m/s^2,-0.00239420166015625,-4,-0.181959326171875,-304,9.706093530273437,16216,0,-4.221374045801527,-553,1.4198473282442747,186,-0.183206106870229,-24,33.894705882352945,0,m/s^2,0.08379705810546874,140,-0.19632453613281248,-328,9.591171850585937,16024,0,2.7480916030534353,360,-1.5114503816793894,-198,-0.44274809160305345,-58,28.48294117647059,-1,m/s^2,0.0,0,0.0,0,0.0,0,-1,0.0,0,0.0,0,0.0,0,36.53,0,m/s^2,-0.5602431884765625,-936,-0.45968671875,-768,9.562441430664062,15976,0,-3.6106870229007635,-473,0.7404580152671756,97,-2.312977099236641,-303,32.671176470588236,2023-09-28T16:44:10.700132
TPV,/dev/ttyS0,7.68,0.44,0.01,-0.01,0.0,-2451470.34,5832799.55,-803431.79,143.52,39.71,0.44,0.005,71.76,3.924,2.167,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:44:10.000Z,-17.62190825115901,1011.36,32.4,0,m/s^2,-0.08858546142578125,-148,-0.06703764648437499,-112,9.598354455566406,16036,0,-4.419847328244275,-579,1.465648854961832,192,-0.40458015267175573,-53,33.894705882352945,0,m/s^2,0.229843359375,384,-0.028730419921875,-48,9.770736975097655,16324,0,2.8396946564885495,372,-1.5877862595419847,-208,-0.6412213740458015,-84,28.53,-1,m/s^2,0.0,0,0.0,0,0.0,0,-1,0.0,0,0.0,0,0.0,0,36.53,0,m/s^2,-0.6488286499023437,-1084,-0.24660277099609373,-412,9.536105212402344,15932,0,-3.519083969465649,-461,1.2748091603053435,167,-2.3206106870229006,-304,32.57705882352941,2023-09-28T16:44:10.800134
TPV,/dev/ttyS0,7.68,0.44,0.01,-0.01,0.0,-2451470.34,5832799.55,-803431.79,143.52,39.71,0.44,0.005,71.76,3.924,2.167,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:44:10.000Z,-17.538462334444894,1011.35,32.4,0,m/s^2,0.040701428222656245,68,-0.1388636962890625,-232,9.289502441406249,15520,0,-4.083969465648855,-535,1.3740458015267176,180,-0.16030534351145037,-21,33.80058823529412,0,m/s^2,0.09576806640624999,160,-0.296881005859375,-496,9.931148486328125,16592,0,2.900763358778626,380,-1.5419847328244274,-202,-0.29770992366412213,-39,28.435882352941178,-1,m/s^2,0.0,0,0.0,0,0.0,0,-1,0.0,0,0.0,0,0.0,0,36.53,0,m/s^2,-0.5913678100585937,-988,-0.40462008056640625,-676,9.102754711914063,15208,0,-3.3893129770992365,-444,1.3358778625954197,175,-2.3435114503816794,-307,32.57705882352941,2023-09-28T16:44:10.900126
TPV,/dev/ttyS0,7.68,0.44,0.01,-0.01,0.0,-2451470.34,5832799.55,-803431.79,143.52,39.71,0.44,0.005,71.76,3.924,2.167,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:44:10.000Z,-16.870870948830753,1011.27,32.3,0,m/s^2,-0.076614453125,-128,-0.17238251953125,-288,9.991003527832031,16692,0,-4.213740458015267,-552,1.8931297709923665,248,-0.21374045801526717,-28,33.80058823529412,0,m/s^2,-0.17238251953125,-288,-0.201112939453125,-336,9.888052856445311,16520,0,2.83206106870229,371,-1.4198473282442747,-186,-0.21374045801526717,-28,28.341764705882355,-1,m/s^2,0.0,0,0.0,0,0.0,0,-1,0.0,0,0.0,0,0.0,0,36.53,0,m/s^2,-0.39743747558593745,-664,-0.46686932373046874,-780,9.3086560546875,15552,0,-3.5877862595419847,-470,0.6335877862595419,83,-2.1908396946564888,-287,32.624117647058824,2023-09-28T16:44:11.000133
TPV,/dev/ttyS0,7.7,0.6,0.04,-0.01,0.02,-2451470.4,5832799.66,-803431.84,143.52,39.71,0.6,0.005,71.76,3.924,2.167,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:44:11.000Z,-17.121222729444852,1011.3,32.3,0,m/s^2,0.1580173095703125,264,-0.07900865478515624,-132,9.706093530273437,16216,0,-4.229007633587786,-554,2.1603053435114505,283,-0.24427480916030533,-32,33.941764705882356,0,m/s^2,-0.0526724365234375,-88,-0.023942016601562498,-40,9.560047229003906,15972,0,2.7709923664122136,363,-1.6259541984732824,-213,-0.35877862595419846,-47,28.53,-1,m/s^2,0.0,0,0.0,0,0.0,0,-1,0.0,0,0.0,0,0.0,0,36.53,0,m/s^2,-0.23702596435546874,-396,-0.4955997436523437,-828,9.562441430664062,15976,0,-3.7404580152671754,-490,0.8854961832061069,116,-2.5801526717557253,-338,32.671176470588236,2023-09-28T16:44:11.100133
TPV,/dev/ttyS0,7.7,0.6,0.04,-0.01,0.02,-2451470.4,5832799.66,-803431.84,143.52,39.71,0.6,0.005,71.76,3.924,2.167,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:44:11.000Z,-16.787419018961696,1011.26,32.3,0,m/s^2,0.0909796630859375,152,-0.09816226806640624,-164,9.9981861328125,16704,0,-3.984732824427481,-522,1.4351145038167938,188,-0.11450381679389313,-15,33.941764705882356,0,m/s^2,-0.14125789794921875,-236,-0.0430956298828125,-72,9.694122521972655,16196,0,2.786259541984733,365,-1.6793893129770991,-220,-0.48091603053435117,-63,28.388823529411766,-1,m/s^2,0.0,0,0.0,0,0.0,0,-1,0.0,0,0.0,0,0.0,0,36.53,0,m/s^2,-0.277727392578125,-464,-0.49320554199218747,-824,9.605537060546874,16048,0,-3.564885496183206,-467,0.22900763358778625,30,-2.5114503816793894,-329,32.71823529411765,2023-09-28T16:44:11.200132
TPV,/dev/ttyS0,7.7,0.6,0.04,-0.01,0.02,-2451470.4,5832799.66,-803431.84,143.52,39.71,0.6,0.005,71.76,3.924,2.167,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:44:11.000Z,-16.787419018961696,1011.26,32.3,0,m/s^2,-0.06703764648437499,-112,-0.15322890625,-256,9.504980590820312,15880,0,-4.305343511450381,-564,1.1603053435114503,152,-0.35877862595419846,-47,33.80058823529412,0,m/s^2,-0.02154781494140625,-36,-0.009576806640625,-16,9.593566052246093,16028,0,2.786259541984733,365,-1.450381679389313,-190,-0.33587786259541985,-44,28.53,-1,m/s^2,0.0,0,0.0,0,0.0,0,-1,0.0,0,0.0,0,0.0,0,36.53,0,m/s^2,-0.7062894897460937,-1180,-0.316034619140625,-528,9.605537060546874,16048,0,-3.6717557251908395,-481,1.4732824427480915,193,-2.2290076335877864,-292,32.624117647058824,2023-09-28T16:44:11.300139
TPV,/dev/ttyS0,7.7,0.6,0.04,-0.01,0.02,-2451470.4,5832799.66,-803431.84,143.52,39.71,0.6,0.005,71.76,3.924,2.167,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:44:11.000Z,-16.203236799882287,1011.19,32.3,0,m/s^2,-0.09337386474609374,-156,-0.21068974609375,-352,9.660603698730467,16140,0,-4.022900763358779,-527,1.2595419847328244,165,-0.15267175572519084,-20,33.84764705882353,0,m/s^2,0.1197100830078125,200,-0.19632453613281248,-328,9.792284790039062,16360,0,2.763358778625954,362,-1.5877862595419847,-208,-0.4122137404580153,-54,28.53,-1,m/s^2,0.0,0,0.0,0,0.0,0,-1,0.0,0,0.0,0,0.0,0,36.53,0,m/s^2,-0.4740519287109375,-792,-0.59376201171875,-992,9.05965908203125,15136,0,-3.618320610687023,-474,1.213740458015267,159,-2.450381679389313,-321,32.624117647058824,2023-09-28T16:44:11.400129
TPV,/dev/ttyS0,7.7,0.6,0.04,-0.01,0.02,-2451470.4,5832799.66,-803431.84,143.52,39.71,0.6,0.005,71.76,3.924,2.167,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:44:11.000Z,-17.03777280406249,1011.29,32.3,0,m/s^2,0.00239420166015625,4,-0.181959326171875,-304,10.000580334472655,16708,0,-4.236641221374046,-555,1.786259541984733,234,-0.11450381679389313,-15,33.894705882352945,0,m/s^2,-0.22505495605468748,-376,-0.239420166015625,-400,9.773131176757811,16328,0,2.732824427480916,358,-1.3511450381679388,-177,-0.4198473282442748,-55,28.53,-1,m/s^2,0.0,0,0.0,0,0.0,0,-1,0.0,0,0.0,0,0.0,0,36.53,0,m/s^2,-0.5051765502929687,-844,-0.507570751953125,-848,9.651026892089844,16124,0,-3.4580152671755724,-453,0.8396946564885496,110,-2.2900763358778624,-300,32.671176470588236,2023-09-28T16:44:11.500177
TPV,/dev/ttyS0,7.7,0.6,0.04,-0.01,0.02,-2451470.4,5832799.66,-803431.84,143.52,39.71,0.6,0.005,71.76,3.924,2.167,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:44:11.000Z,-17.37156849677605,1011.33,32.3,0,m/s^2,-0.0430956298828125,-72,-0.143652099609375,-240,9.816226806640625,16400,0,-4.351145038167939,-570,1.6641221374045803,218,-0.29770992366412213,-39,33.80058823529412,0,m/s^2,0.0047884033203125,8,-0.22266075439453123,-372,9.593566052246093,16028,0,2.8244274809160306,370,-1.7709923664122138,-232,-0.366412213740458,-48,28.53,-1,m/s^2,0.0,0,0.0,0,0.0,0,-1,0.0,0,0.0,0,0.0,0,36.53,0,m/s^2,-0.2705447875976562,-452,-0.4955997436523437,-828,9.588777648925781,16020,0,-3.7557251908396947,-492,0.6106870229007634,80,-2.4427480916030535,-320,32.57705882352941,2023-09-28T16:44:11.600138
TPV,/dev/ttyS0,7.7,0.6,0.04,-0.01,0.02,-2451470.4,5832799.66,-803431.84,143.52,39.71,0.6,0.005,71.76,3.924,2.167,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:44:11.000Z,-17.788798080376157,1011.38,32.3,0,m/s^2,-0.1484405029296875,-248,-0.18914193115234373,-316,9.76116016845703,16308,0,-4.022900763358779,-527,1.2748091603053435,167,-0.25190839694656486,-33,33.80058823529412,0,m/s^2,0.24899697265624998,416,-0.17956512451171874,-300,9.509768994140625,15888,0,2.8931297709923665,379,-1.6488549618320612,-216,-0.5801526717557252,-76,28.48294117647059,-1,m/s^2,0.0,0,0.0,0,0.0,0,-1,0.0,0,0.0,0,0.0,0,36.53,0,m/s^2,-0.4285620971679687,-716,-0.38786066894531246,-648,9.725247143554688,16248,0,-3.7480916030534353,-491,0.8396946564885496,110,-2.3053435114503817,-302,32.671176470588236,2023-09-28T16:44:11.700129
TPV,/dev/ttyS0,7.7,0.6,0.04,-0.01,0.02,-2451470.4,5832799.66,-803431.84,143.52,39.71,0.6,0.005,71.76,3.924,2.167,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:44:11.000Z,-17.121222729444852,1011.3,32.3,0,m/s^2,-0.0383072265625,-64,-0.105344873046875,-176,9.157821350097656,15300,0,-4.129770992366412,-541,1.786259541984733,234,-0.2595419847328244,-34,33.894705882352945,0,m/s^2,-0.11731588134765625,-196,-0.15562310791015624,-260,9.5001921875,15872,0,2.7557251908396947,361,-1.4732824427480915,-193,-0.3511450381679389,-46,28.53,-1,m/s^2,0.0,0,0.0,0,0.0,0,-1,0.0,0,0.0,0,0.0,0,36.53,0,m/s^2,-0.8978256225585937,-1500,-0.316034619140625,-528,9.423577734375,15744,0,-3.4656488549618323,-454,1.5038167938931297,197,-2.564885496183206,-336,32.624117647058824,2023-09-28T16:44:11.800138
TPV,/dev/ttyS0,7.7,0.6,0.04,-0.01,0.02,-2451470.4,5832799.66,-803431.84,143.52,39.71,0.6,0.005,71.76,3.924,2.167,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:44:11.000Z,-17.121222729444852,1011.3,32.3,0,m/s^2,0.028730419921875,48,-0.3280056274414062,-548,9.6917283203125,16192,0,-4.190839694656488,-549,1.4351145038167938,188,-0.13740458015267176,-18,33.7064705882353,0,m/s^2,-0.04548983154296875,-76,-0.19871873779296872,-332,9.773131176757811,16328,0,2.946564885496183,386,-1.534351145038168,-201,-0.12213740458015267,-16,28.48294117647059,-1,m/s^2,0.0,0,0.0,0,0.0,0,-1,0.0,0,0.0,0,0.0,0,36.53,0,m/s^2,-0.5746083984375,-960,-0.44532150878906246,-744,9.330203869628905,15588,0,-3.6717557251908395,-481,1.3282442748091603,174,-2.312977099236641,-303,32.71823529411765,2023-09-28T16:44:11.900135
TPV,/dev/ttyS0,7.7,0.6,0.04,-0.01,0.02,-2451470.4,5832799.66,-803431.84,143.52,39.71,0.6,0.005,71.76,3.924,2.167,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:44:11.000Z,-17.121222729444852,1011.3,32.3,0,m/s^2,-0.1484405029296875,-248,-0.062249243164062495,-104,9.356540087890625,15632,0,-4.450381679389313,-583,0.07633587786259542,10,-0.22137404580152673,-29,33.84764705882353,0,m/s^2,-0.0047884033203125,-8,-0.22026655273437498,-368,9.804255798339844,16380,0,2.816793893129771,369,-1.7404580152671756,-228,-1.9541984732824427,-256,28.48294117647059,-1,m/s^2,0.0,0,0.0,0,0.0,0,-1,0.0,0,0.0,0,0.0,0,36.53,0,m/s^2,-0.46686932373046874,-780,-0.5530605834960938,-924,9.490615380859374,15856,0,-3.3587786259541983,-440,1.015267175572519,133,-2.282442748091603,-299,32.53,2023-09-28T16:44:12.000136
TPV,/dev/ttyS0,7.71,0.59,0.06,-0.07,0.03,-2451470.45,5832799.69,-803431.86,143.52,39.71,0.59,0.005,71.76,3.924,2.167,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:44:12.000Z,-17.788798080376157,1011.38,32.3,0,m/s^2,0.39983167724609375,668,-0.181959326171875,-304,10.374075793457031,17332,0,-4.282442748091603,-561,1.786259541984733,234,-0.0916030534351145,-12,33.941764705882356,0,m/s^2,-0.13407529296874998,-224,-0.17956512451171874,-300,9.660603698730467,16140,0,2.9160305343511452,382,-1.5877862595419847,-208,-0.2900763358778626,-38,28.48294117647059,-1,m/s^2,0.0,0,0.0,0,0.0,0,-1,0.0,0,0.0,0,0.0,0,36.53,0,m/s^2,-0.44053310546874996,-736,-0.7517793212890624,-1256,9.33978067626953,15604,0,-3.717557251908397,-487,0.44274809160305345,58,-2.572519083969466,-337,32.671176470588236,2023-09-28T16:44:12.100140
TPV,/dev/ttyS0,7.71,0.59,0.06,-0.07,0.03,-2451470.45,5832799.69,-803431.86,143.52,39.71,0.59,0.005,71.76,3.924,2.167,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:44:12.000Z,-17.03777280406249,1011.29,32.3,0,m/s^2,0.1867477294921875,312,-0.10295067138671875,-172,9.550470422363281,15956,0,-4.2748091603053435,-560,1.9083969465648856,250,-0.16793893129770993,-22,33.80058823529412,0,m/s^2,-0.15322890625,-256,-0.239420166015625,-400,9.536105212402344,15932,0,2.8473282442748094,373,-1.6106870229007633,-211,-0.42748091603053434,-56,28.48294117647059,-1,m/s^2,0.0,0,0.0,0,0.0,0,-1,0.0,0,0.0,0,0.0,0,36.53,0,m/s^2,-0.38786066894531246,-648,-0.5410895751953124,-904,9.708487731933593,16220,0,-3.7786259541984735,-495,0.9465648854961832,124,-2.595419847328244,-340,32.71823529411765,2023-09-28T16:44:12.200132
TPV,/dev/ttyS0,7.71,0.59,0.06,-0.07,0.03,-2451470.45,5832799.69,-803431.86,143.52,39.71,0.59,0.005,71.76,3.924,2.167,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:44:12.000Z,-17.121222729444852,1011.3,32.3,0,m/s^2,0.011971008300781249,20,-0.011971008300781249,-20,9.81862100830078,16404,0,-4.3893129770992365,-575,1.534351145038168,201,-0.16793893129770993,-22,33.75352941176471,0,m/s^2,-0.031124621582031248,-52,-0.1867477294921875,-312,9.562441430664062,15976,0,3.0076335877862594,394,-1.4198473282442747,-186,-0.3893129770992366,-51,28.53,-1,m/s^2,0.0,0,0.0,0,0.0,0,-1,0.0,0,0.0,0,0.0,0,36.53,0,m/s^2,-0.6416460449218749,-1072,-0.4070142822265625,-680,9.430760339355468,15756,0,-3.5801526717557253,-469,1.2595419847328244,165,-2.3053435114503817,-302,32.57705882352941,2023-09-28T16:44:12.300137
TPV,/dev/ttyS0,7.71,0.59,0.06,-0.07,0.03,-2451470.45,5832799.69,-803431.86,143.52,39.71,0.59,0.005,71.76,3.924,2.167,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:44:12.000Z,-17.121222729444852,1011.3,32.3,0,m/s^2,0.01915361328125,32,-0.23702596435546874,-396,9.624690673828125,16080,0,-4.183206106870229,-548,1.4732824427480915,193,-0.10687022900763359,-14,33.84764705882353,0,m/s^2,0.086191259765625,144,-0.1484405029296875,-248,9.87608184814453,16500,0,2.931297709923664,384,-1.3129770992366412,-172,-0.2748091603053435,-36,28.577058823529413,-1,m/s^2,0.0,0,0.0,0,0.0,0,-1,0.0,0,0.0,0,0.0,0,36.53,0,m/s^2,-0.6009446166992187,-1004,-0.4213794921875,-704,9.267954626464844,15484,0,-3.4885496183206106,-457,1.3129770992366412,172,-2.3435114503816794,-307,32.624117647058824,2023-09-28T16:44:12.400138
TPV,/dev/ttyS0,7.71,0.59,0.06,-0.07,0.03,-2451470.45,5832799.69,-803431.86,143.52,39.71,0.59,0.005,71.76,3.924,2.167,22.35,-7.285268333,18,112.796108333,0.8,3,71.44,0.082,2,2023-09-28T09:44:12.000Z,-17.288120575781946,1011.32,32.3,0,m/s^2,-0.11252747802734374,-188,-0.3064578125,-512,9.734823950195311,16264,0,-4.1679389312977095,-546,1.5725190839694656,206,-0.08396946564885496,-11,33.80058823529412,0,m/s^2,-0.031124621582031248,-52,-0.316034619140625,-528,9.706093530273437,16216,0,2.8473282442748094,373,-1.6641221374045803,-218,-0.5190839694656488,-68,28.48294117647059,-1,m/s^2,0.0,0,0.0,0,0.0,0,-1,0.0,0,0.0,0,0.0,0,36.53,0,m/s^2,-0.5410895751953124,-904,-0.47884033203125,-800,9.390058911132812,15688,0,-3.549618320610687,-465,0.7022900763358778,92,-2.351145038167939,-308,32.71823529411765,2023-09-28T16:44:12.500141
